"","id","review_date","location","restaurant_name","review"
"2290","rn535798204","Reviewed October 24, 2017 "," Kata Beach","en vogue restaurant","Awesom thai food , Thai food is internationally famous. Whether ... Diners choose whatever they require from shared dishes and generally add it to their own rice. good variety, avery good staff , avery good smiling maneger.More"
"2291","rn529767637","Reviewed October 3, 2017 "," Kata Beach","en vogue restaurant","Awesome Thai food, good variety, excellent taste. Great service very nice staff. Good for value. Thanks for good experience and recommend!!!"
"2292","rn526499835","Reviewed September 22, 2017 "," Kata Beach","en vogue restaurant","Great atmosphere & food with quality service . The ambiance is very nice and its a part of Kata Avista Hotel .More"
"2293","rn525950531","Reviewed September 20, 2017 "," Kata Beach","en vogue restaurant","The breakfast buffet at En Vogue was great. We breakfasted daily for a seven day period and each day, the spread and variety was excellent. The staff in the kitchen and service area were always attentive, friendly and efficient. The egg station was also run...More"
"2294","rn515733226","Reviewed August 20, 2017 "," Kata Beach","en vogue restaurant","You simply must try their beef massamun curry if here for lunch or dinner - jaw droppingly delicious. Brekkie has great variety (egg station is awesome) plus the staff genuinely care and are super friendly. Top notch stuffMore"
"2295","rn512959662","Reviewed August 14, 2017 "," Kata Beach","en vogue restaurant","Great food with efficient service. Breakfast is really good staff very friendly and always eager to satisfy your needs. Evening buffets are delicious and varied"
"2296","rn511162459","Reviewed August 10, 2017 "," Kata Beach","en vogue restaurant","Really enjoyed the meals in the En Vogue restaurant. The staff is super friendly and always ready to help you. The meals look and tast great. Thank you chef Dong and staff.More"
"2297","rn508902461","Reviewed August 4, 2017 "," Kata Beach","en vogue restaurant","Really enjoyed the breakfasts at the restaurant good food, service was exceptional, the staff were always ready to help.
Had dinner a couple of times and this also was of very good quality and the service was also excellent.
Highly recommend this restaurantMore"
"2298","rn504730545","Reviewed July 23, 2017 "," Kata Beach","en vogue restaurant","We only had breakfast at this hotel every morning. The variety was good , the service from the staff was one of the best and they were very polite. Just want to say a big thank you for being looked after whilst there."
"2299","rn498447908","Reviewed July 3, 2017 "," Kata Beach","en vogue restaurant","Stayed at Novotel for 8 nights, and I must say the breakfast every morning was absolutely delicious, such a wide selection... and the coffee was good!
I'm not really a morning person and miss breakfast at hotels but this hotel had me up every single...More"
"2300","rn479983180","Reviewed April 29, 2017 "," Kata Beach","en vogue restaurant","Novotel; you can do better! It started with two white wine which were undrinkable. The waiter told us after refusing the wines that they weren't available... Tell your guests from the start if your menu isn't up to date. When someone orders chardonnay, serve a...More"
"2301","rn477369660","Reviewed April 20, 2017 "," Kata Beach","en vogue restaurant","We had breakfast everyday and a couple of other meals while staying at the Novotel Kata Avista Hotel. The breakfast buffet is elaborate and nice...but it is somewhat westernized and more suitable for non-vegetarians.
For regular meals, the massaman curry and couple of other Thai...More"
"2302","rn473063514","Reviewed April 5, 2017 "," Kata Beach","en vogue restaurant","We joined the BBQ night buffet. They offered massive buffet with several BBQ. Duo band at the poolside was excellent."
"2303","rn473062523","Reviewed April 5, 2017 "," Kata Beach","en vogue restaurant","We ordered the combo set. Food presentation very beautiful, taste was rich. Enjoy cocktail of the day."
"2304","rn462528401","Reviewed February 24, 2017 "," Kata Beach","en vogue restaurant","I spent two week holiday with my wife at Novotel Kata Beach and En Vogue was our restaurant during that stay. Food and service represent very good standardMore"
"2305","rn461089426","Reviewed February 19, 2017 "," Kata Beach","en vogue restaurant","We were very pleased with level of service we received every time we chose to stay in and have dinner at the Hotel. Late afternoon we would have cocktails at the swim up bar, served by the lovely Jim and Mint. Jim became a familiar...More"
"2306","rn452369720","Reviewed January 16, 2017 "," Kata Beach","en vogue restaurant","We decided to try their food after read the review from Tripadvisor, it worth as the review. We ordered combo set, burger with beer. Food presentation very nice and rich taste. They served jumbo burger, colsalow and maxican bean very yummy. They also offered free...More"
"2307","rn451436911","Reviewed January 12, 2017 "," Kata Beach","en vogue restaurant","We went there on buffet night. Tasty Tuesday if I right remember. There were many live pasta cooking and yummy BBQ. We ordered mojito they have value promotion buy one get one free.More"
"2308","rn450724908","Reviewed January 9, 2017 "," Kata Beach","en vogue restaurant","Excelent place to stay!!! Staff frendly, excelent food, quality rooms,beach near by!!! We highly recomands this hotel!!!More"
"2309","rn450320098","Reviewed January 7, 2017 "," Kata Beach","en vogue restaurant","The ambiance is calm and relaxing, waitresses are polite and nice, but very slow and the food is not worth the money. We tried 2 pizzas Hawaiian and tuna ones and red curry with duck. Everything was quite a poor quality and taste. So definitely...More"
"2310","rn450094484","Reviewed January 7, 2017 "," Kata Beach","en vogue restaurant","visited this excellent restaurant twice. Food was excellent and very good service. Staff very friendly. Coffee amd cake thier promotion was good as well.More"
"2311","rn450090002","Reviewed January 7, 2017 "," Kata Beach","en vogue restaurant","We came here just for easy lunch and that wasn't disappointed. We ordered curry and soup. It wonderful taste. Don't miss their massaman curry, you will love it.More"
"2312","rn449778694","Reviewed January 5, 2017 "," Kata Beach","en vogue restaurant","This is a pretty standard Hotel Restaurant, ie the sort that does Breakfast Buffet, Lunch and offers a dinner service. Located in the Novotel Phuket. We came here on the back of strong Tripadvisor reviews, thinking we'd found a gem, but discovered we were the...More"
"2313","rn448825165","Reviewed January 3, 2017 "," Kata Beach","en vogue restaurant","First of all have to say thanks to all staff that service me and family. There are many choice of food and drink promotion. I love their duo cocktail.More"
"2314","rn448157570","Reviewed December 31, 2016 "," Kata Beach","en vogue restaurant","We are floored by the authentic cuisine of this restaurant ......They serve best thai food and hygiene levels are also good. They have an efficient manager Mr Ale .....who personally takes care of each guests needs"
"2315","rn441647736","Reviewed December 2, 2016 "," Kata Beach","en vogue restaurant","Great dining experience
Excellent service, proper music, nice menu with appropriate price. Free wifi, very polite and friendly staff, good service.More"
"2316","rn441639235","Reviewed December 2, 2016 "," Kata Beach","en vogue restaurant","The first impression when you enter here you will touch a beautiful smile from staff. They very friendly and always say ""sawasdee"" to you. Food and drink is good. There are many food and drink promotion.More"
"2317","rn440307045","Reviewed November 27, 2016 "," Kata Beach","en vogue restaurant","My partner and I came for lunch one day while staying at the hotel because it was raining heavily. While both the curries we had were delicious, they were overpriced and relatively small portions when compared to what else you can get just by walking...More"
"2318","rn436469845","Reviewed November 11, 2016 "," Kata Beach","en vogue restaurant","This is one of the best breakfast buffets we have ever had! Fantastic staff, lots of food options and breakfast was definitely one of the highlights of our day!More"
"2319","rn431361854","Reviewed October 24, 2016 "," Kata Beach","en vogue restaurant","Food was good, service was excellent and friendly staff. We ordered sandwich, burger and watermelon daiquiri by the jug.More"
"2320","rn431354917","Reviewed October 24, 2016 "," Kata Beach","en vogue restaurant","Food is simple but service is excellent. Recommend Thai food and combo set. There are many choices of healthy smoothies.More"
"2321","rn429557523","Reviewed October 18, 2016 "," Kata Beach","en vogue restaurant","Stayed 5 days here . First time in Phuket loved the whole few days we stayed here. Great food great service beautiful people. Will be back within a year <U+2764><U+FE0F><f0><U+009F><U+0098><U+008A>More"
"2322","rn428093625","Reviewed October 15, 2016 "," Kata Beach","en vogue restaurant","Stayed for 8 days found the staff to be most helpful and accommodating especially Apple. Food was first class. and plenty of it at breakfast.More"
"2323","rn427133515","Reviewed October 11, 2016 "," Kata Beach","en vogue restaurant","Enjoyed lunch here. It was excellent lunch for us. I had ordered chicken bufger and the kids ate from the kid menu. It was delicious.More"
"2324","rn422289520","Reviewed September 25, 2016 "," Kata Beach","en vogue restaurant","Lovely food, nice ambience and just The BEST staff. All VERY helpful. Recommended without reservation....More"
"2325","rn419674546","Reviewed September 17, 2016 "," Kata Beach","en vogue restaurant","Amazing Curry...Geang Kiew Wan. Chaming and Amazing thai food .love it.
So Happy and very enjoyed with thai food..Kob Khun KaMore"
"2326","rn419306356","Reviewed September 16, 2016 "," Kata Beach","en vogue restaurant","As quoted by Virginia Woolf, ""One cannot think well, love well, sleep well. If one has not dined well."" En Vogue Restaurant has not only meet but exceeded customer delight or satisfaction. We had a ""wow"" experience. Why? The buffet itself is mouth-watering. From the...More"
"2327","rn416722011","Reviewed September 10, 2016 "," Kata Beach","en vogue restaurant","We stayed at the hotel where this restaurant is and breakfast was included with our room. The breakfast was fresh, the staff were friendly and accomodating. The food was nice enough but options were limitedMore"
"2328","rn416101991","Reviewed September 8, 2016 "," Kata Beach","en vogue restaurant","We've been there for lunch and dinner. Staffs are so friendly, understanding and adjusting to customers needs. The food is very good, the kids had many options, prices are very good. Restaurant was nice and clean. Good noise from the spring water.More"
"2329","rn416019410","Reviewed September 8, 2016 "," Kata Beach","en vogue restaurant","It good location .good view good staff
I am happy to return and having a meal with my family
Very enjoyMore"
"2330","rn413770625","Reviewed September 2, 2016 "," Kata Beach","en vogue restaurant","We stayed at Novotel Avista and with that they had breakfasts incorporated into our package. The staff were friendly and accomodating to our requirements. The food was delicious and at our request we enjoyed bacon and eggs done the way we liked them. A good...More"
"2331","rn412731569","Reviewed August 30, 2016 "," Kata Beach","en vogue restaurant","We had lunch there. We ordered sandwich and fresh fruit smoothie. Staff very friendly always smile when you look to them. They also have a good healthy smoothie such as mango muesli. There are many food and drink promotions in noticeable prices.More"
"2332","rn412515147","Reviewed August 29, 2016 "," Kata Beach","en vogue restaurant","We went there for evening drinks. They offeredveey good cocktail promotion just thb125. Also good price snacks.More"
"2333","rn411703402","Reviewed August 28, 2016 "," Kata Beach","en vogue restaurant","We had breakfast each morning whilst staying in the Novotel Avista. There was a good range of food catering for all cultures. Staff were very friendly! The guy on the egg station had remembered how I liked my eggs and had it ready before I...More"
"2334","rn411059448","Reviewed August 26, 2016 "," Kata Beach","en vogue restaurant","Food was simple but taste is rich and full. Service was excellent. Staffs were friendly and good attention to the guest. Thank you for superb dining experience. Dont miss easy and go simple Thai combo. They offered Thai food with free fruit smoothie.More"
"2335","rn409916619","Reviewed August 24, 2016 "," Kata Beach","en vogue restaurant","Loved staying here and it's only a short walk to the beach. Which is down a hill and off to the right. Coming back up the hill is a bonus as you don't need the gym that day.
Breakfast in the morning is fantastic! Plenty...More"
"2336","rn408696204","Reviewed August 22, 2016 "," Kata Beach","en vogue restaurant","The restaurant is tastefully designed and the variety of the menu is decent. The buffet spread was quite good, as was the ala carte - But what is worth mentioning is the brilliant service standard by the courteous staff led by a very able Mr....More"
"2337","rn407051003","Reviewed August 18, 2016 "," Kata Beach","en vogue restaurant","We enjoyed a wonderful evening at en vgue. Interesting menu, delicious food, stunning embience and professinal service.More"
"2338","rn405812559","Reviewed August 15, 2016 "," Kata Beach","en vogue restaurant","We wilI recommend the hotel and restaurant for the couples, family and friends.
If you're looking for quite and relax it's the place for it. Special thanks to staff.More"
"2339","rn404413674","Reviewed August 12, 2016 "," Kata Beach","en vogue restaurant","We have become regular customs of this restaurant during our stay in Kata Beach. The service from the friendly and attentive staff was superb. The food was delicious and very good value for money. We will be definitely coming back to this restaurant.More"
"2340","rn404363364","Reviewed August 11, 2016 "," Kata Beach","en vogue restaurant","Great restaurant lovely staff wonderful atmosphere.
I recommend the hotel and restaurant for the couples, family and friends.
How looking for quite and relax it's the place for it.
Special thanks Mr. AleMore"
"2341","rn402073351","Reviewed August 6, 2016 "," Kata Beach","en vogue restaurant","Helpful team and more than amazing food for breakfast :) all people tends to welcome and help and they also serve all the time , they have very nice collection of foosMore"
"2342","rn399949765","Reviewed August 1, 2016 "," Kata Beach","en vogue restaurant","Good food and great staff that do everything they can to help you enjoy your stay. We stayed 2 weeks at Novotel Avista at Kata beach.
During our stay, 3 of us got sick. The staff and theif manager made sure that we had suitable...More"
"2343","rn399272340","Reviewed July 30, 2016 "," Kata Beach","en vogue restaurant","We spent 5 nights at the hotel and the service in the morning was extremely friendly and always anticipated our requests. Open air restaurant with view to the hotel pool.More"
"2344","rn398856041","Reviewed July 29, 2016 "," Kata Beach","en vogue restaurant","We stayed at the hotel so we ate breakfast at the En Vogue everyday.
Good food choice, lovely decor and nice service.
The staff members always remembered about my decaf coffee and my husband's mayonnaise.More"
"2345","rn391572098","Reviewed July 11, 2016 "," Kata Beach","en vogue restaurant","Very interesting how to groom the associates. All of them very friendly suggest the special dish to us and asked for our satisfaction very profesional
Food good presentation but Thai food not for Thai tast.More"
"2346","rn391446269","Reviewed July 11, 2016 "," Kata Beach","en vogue restaurant","We were there for Kata beach trip as we were there before. staff very friendly and they recognized us. staff suggested Green curry with chicken as we are Thais and they approached us during our meal good attention and helpful. very impression to them
we...More"
"2347","rn390686800","Reviewed July 9, 2016 "," Kata Beach","en vogue restaurant","The restaurant is part of the Novotel Avista Resort and Spa. Delicious food served by the Chef, must try -Thai Curry and Pad Thai noodles.More"
"2348","rn389258185","Reviewed July 4, 2016 "," Kata Beach","en vogue restaurant","Wowwwww. NIce place. Wonderful food and Great staff service.
This is the first time for my family in this year. I choose this restaurant because last year i get good experience from this restaurant. every thing never change food , beverage , service and everything...More"
"2349","rn388976990","Reviewed July 4, 2016 "," Kata Beach","en vogue restaurant","We visited this restaurant on several occasions during our two week stay in June 2016. Every meal was excellent. The breakfast is a buffet which offers a good variety to all tastes. We also had a few evening meals in En Vogue and it offered...More"
"2350","rn386931363","Reviewed June 28, 2016 "," Kata Beach","en vogue restaurant","Great breakfast buffet. Menu is small but food is cooked perfectly. Price is fair, you pay for quality & service. Very friendly staff.More"
"2351","rn386536369","Reviewed June 27, 2016 "," Kata Beach","en vogue restaurant","It is the 6. time I stayed at Novotel Avista.
When we come to the reception, we meet competent and kind girls, and quick we have our room. The rooms are big and nice and the cleaning is perfect.
The restaurant and the staff there...More"
"2352","rn385498244","Reviewed June 24, 2016 "," Kata Beach","en vogue restaurant","We have eaten here a few times during our holiday and had lovely meals on all occasions. Good buffet selection in the morning and a varied menu in the evening. Anny and the wonderful team there do an excellent job looking after everyone - would...More"
"2353","rn385469505","Reviewed June 24, 2016 "," Kata Beach","en vogue restaurant","We have eaten at En Vogue the last 2 evenings and both times the food and service was first class. Small menu but all items we had were very tasty and nicely presented.More"
"2354","rn383868391","Reviewed June 19, 2016 "," Kata Beach","en vogue restaurant","Excellent breakfast menus and excellent,happy,friendly service .Pastries yummy <f0><U+009F><U+0098><U+008B> choice of eggs any style.
Great variety each day.More"
"2355","rn382997402","Reviewed June 15, 2016 "," Kata Beach","en vogue restaurant","Great Service and Food Staff very helpful and approachable cant rate high enough wish i was staying at the hotel for another week.More"
"2356","rn381765676","Reviewed June 11, 2016 "," Kata Beach","en vogue restaurant","Just returned from 2 weeks, staff were amazing, so friendly andcan't do enough for you! Especially Apple who was always smiling and nothing was too much trouble! She is a wee gem!More"
"2357","rn379826516","Reviewed June 4, 2016 "," Kata Beach","en vogue restaurant","The staffs very friendly and good service. Food was delicious and quality very good. We are happy for lunch and dinner this restaurant.More"
"2358","rn379811499","Reviewed June 4, 2016 "," Kata Beach","en vogue restaurant","Firstly the staff here are a treasure, they make you feel like a king so friendly amazing. Now the food!!! What can I say its just beautiful I have been a chef for 8years and the food here is top notch flavours and freshness at...More"
"2359","rn367584523","Reviewed April 25, 2016 "," Kata Beach","en vogue restaurant","The staff here were absolutely outstanding!! Very friendly and attentive. The food was delicious and a decent price considering you are paying for the convenience. The breakfast buffet was five-star!!More"
"2360","rn347066247","Reviewed February 12, 2016 "," Kata Beach","en vogue restaurant","We had breakfast, lunch and dinner here and enjoyed both. The quality was very good and so was the service.More"
"2361","rn345470450","Reviewed February 6, 2016 "," Kata Beach","en vogue restaurant","Delicious breakfast. Staff are very friendly and smiling. Buffet on tuesday and friday. We tried only on tuesday. Price for buffet 500bht per person, not include drinks. A la carte International and thai menu. Poached sea bass is the best.More"
"2362","rn341367018","Reviewed January 20, 2016 "," Kata Beach","en vogue restaurant","We stayed at Avista Hotel and Spa and consequently had dinner there on our first night. The food is good but quite pricey for Thailand and I really did not like the plus plus, so you basically have a price and then 17% ( I...More"
"2363","rn340835548","Reviewed January 17, 2016 "," Kata Beach","en vogue restaurant","The food is fairly expensive by Thailand standards, but the prices are reasonable considering the quality of food, convenience (if you stay at the hotel) and the relative price of food in Phuket generally. We paid 400THB per person for a three-course set menu and...More"
"2364","rn334697546","Reviewed December 23, 2015 "," Kata Beach","en vogue restaurant","We stayed here last time. Breakfast is great and dinner too. We visited just for lunch. ..mostly for satay sticks and spring rolls. YUM! Customer service is fabulous. Wonderful staff.More"
"2365","rn332089252","Reviewed December 11, 2015 "," Kata Beach","en vogue restaurant","We stayed and ate at the Avista Phuket Resort & Spa.
The restaurant En Vogue had various menus on different days.
The breakfast buffet is amazing, good choices for everyone.
The evening buffet with live band was appreciated as well.
Their menu 'a la carte'...More"
"2366","rn321201715","Reviewed October 23, 2015 "," Kata Beach","en vogue restaurant","Authentic Thai food done especially well. Prices are reasonable. There are times when you want to just spend the whole day in the hotel without venturing out. The Buffet breakfast is good with a good selection of food both East and West. Drinks menu also...More"
"2367","rn580525225","Reviewed 5 days ago "," Patong","rosco's restaurant & sports bar","Good Aussie food and Thai food. Had the cottage pie and partner had chicken schnitzel with really nice spiced breadcrumbs. Can’t go wrong a meal here"
"2368","rn580317775","Reviewed 5 days ago "," Patong","rosco's restaurant & sports bar","Awesome staff and owner. We had a blast everyday we dropped in. Staff so friendly and fun. Dave thanks for your hospitality. Food was great, drinks were cold. Cheers guys you made our stay memorable. Till next. See Ya
From the Bundy Boys. Rodney, Paul...More"
"2369","rn580308945","Reviewed 6 days ago "," Patong","rosco's restaurant & sports bar","This is one of the best pubs in Thailand the staff was really friendly and look after you really well and the food is great"
"2370","rn579874962","Reviewed 1 week ago "," Patong","rosco's restaurant & sports bar","Wanted to watch some sport the set up is incredible and they cater for what you need. Food is average priced but exceptionally tasty! Drinks prices are very well priced compared other places in Patong. Service was friendly and fast. Would definitely reccomend this place!...More"
"2371","rn576432171","Reviewed 3 weeks ago "," Patong","rosco's restaurant & sports bar","We stopped in for lunch, ordered chicken satay and a fresh juice. Both were really nice. Price was about average for Patong.
Food service was good and we didnt have to wait long for food."
"2372","rn576419896","Reviewed 3 weeks ago "," Patong","rosco's restaurant & sports bar","Nothing too much trouble from staff, clean amenities and every sport available on all tv’s!!! Something for everyone! Food was wonderful- we had the beef burgers, add-on options available and reasonably priced. Will definitely come back again. Good choice of Thai and western food, breakfast...More"
"2373","rn574704627","Reviewed 4 weeks ago "," Patong","rosco's restaurant & sports bar","The waitresses are more interested in chatting amongst themselves. They don’t listen when ordering and bring the wrong drinks. More attention to patrons is recommended"
"2374","rn572980796","Reviewed April 12, 2018 "," Patong","rosco's restaurant & sports bar","We didn't realise Songkran starts a day early in Patong so ended up getting drenched while walking around. The other reviews are correct about the friendly staff and reasonable prices at Rosco's and we enjoyed our quick dinner (good chips!) and beer. Sorry about the...More"
"2375","rn570648083","Reviewed April 2, 2018 "," Patong","rosco's restaurant & sports bar","The food is great, service amazing. Only place I felt safe to eat anything off the menu. If you're looking for a place to eat and have a few predrinks before heading out,this is the best place to start. Even if you want to sit...More"
"2376","rn570160542","Reviewed April 1, 2018 "," Patong","rosco's restaurant & sports bar","Amazing food and service .
Owner is a top bloke
They look after you with respect .
Very fun and entertaining"
"2377","rn569669745","Reviewed March 30, 2018 "," Patong","rosco's restaurant & sports bar","My husband and I came across this bar whilst walking to the shopping mall. Decided to pop in for a beverage and ended up feeling like part of the family. All staff are super friendly and willing to go out of there way to make...More"
"2378","rn568641453","Reviewed March 25, 2018 "," Patong","rosco's restaurant & sports bar","We actually went here twice because its so close to our hotel and we liked the food. Furthermore it's cheap and has a nice atmosphere helped by the outgoing waiting staff. Both times we had various Thai dishes and Tom Yum. The portions are reasonable,...More"
"2379","rn568210702","Reviewed March 23, 2018 "," Patong","rosco's restaurant & sports bar","Great bar and food, the smoothies are delicious. Good breakfast choices and every sport possible on the multi screens"
"2380","rn566942529","Reviewed March 16, 2018 "," Patong","rosco's restaurant & sports bar","Great Aussie style bar/restaurant. We found this only 2 nights before we left on Trip Advisor when we were looking for chicken snitzel and we were not disappointed. I am very fussy about where I eat. Selection of Aussie and other foods. Plenty of sports...More"
"2381","rn559544300","Reviewed February 10, 2018 "," Patong","rosco's restaurant & sports bar","Great tasting homely pub fare with a large variety from Aussie pies, Thai dishes to burgers. Cold beer, lots of live sports to watch and friendly ex-pat owner."
"2382","rn558928343","Reviewed February 6, 2018 "," Patong","rosco's restaurant & sports bar","Roscoes is a very good sports bar, which offers a wide variety of sports including football, Aussie football, Thai boxing, sling etc.
It is ideally situated for people watching and the cocktails are very good. The menu offers a wide range of Thai & European...More"
"2383","rn554736903","Reviewed January 19, 2018 "," Patong","rosco's restaurant & sports bar","I had a wonderful breakfast at this restaurant and enjoyed a great hockey game on the big screen at the same time. It took half hour to get my breakfast but when it arrived it was worth the wait. One of the few places in...More"
"2384","rn553685039","Reviewed January 13, 2018 "," Patong","rosco's restaurant & sports bar","Had a great day here. Pub owner helped me out with a sticky situation with a feisty massage girl next door. Food was great, service was excellent. Recommend roscos to anyone looking for a drink and a really good feed in a top spot. After...More"
"2385","rn552597412","Reviewed January 8, 2018 "," Patong","rosco's restaurant & sports bar","Great pub close to where we stayed. Food was nice, beers always cold, staff very friendly and lots of sport to watch on the many TV screens. We will be back!!"
"2386","rn551703340","Reviewed January 5, 2018 "," Patong","rosco's restaurant & sports bar","We are a group of 12 meet here every night to start the night with a few drinks Dave and the girls all amazing very hard working. Food was fantastic everyone loved there meals with great choices of both Thai and English with real sausages.....More"
"2387","rn546177174","Reviewed December 9, 2017 "," Patong","rosco's restaurant & sports bar","Just love this place our third visit, friendly people good Aussie food, Best Chicken Snitzel ever, i only eat Snitzel when in Patong Phuket at Roscoes, Great Staff i always get a warm welcome when i return,Plenty of Tellys to watch the Sports...See you guys...More"
"2388","rn543084868","Reviewed November 24, 2017 "," Patong","rosco's restaurant & sports bar","Great english food friendly staff and beer reasonably priced all sports on if you want to watch and free toilets<f0><U+009F><U+0091><U+008D><f0><U+009F><U+0091><U+008D><f0><U+009F><U+0091><U+008D><f0><U+009F><U+0091><U+008D><f0><U+009F><U+0091><U+008D>"
"2389","rn541882926","Reviewed November 18, 2017 "," Patong","rosco's restaurant & sports bar","Nice western food if you are missing home. Staff could be a bit nicer and more professional. This is an indoor/outdoor bar so beware people are smoking."
"2390","rn539058332","Reviewed November 7, 2017 "," Patong","rosco's restaurant & sports bar","A great laid back chilled out bar. Awesome staff, great music, sports playing on numerous TV's. Great food, excellent people watching bar."
"2391","rn538111558","Reviewed November 3, 2017 "," Patong","rosco's restaurant & sports bar","This little Restaurant is a little gem in the middle of Patong Beach. Friendly staff, quick service.
Try there Banana Split ice cream you will ask for more.
Great western atmosphere. Real sports bar that will show most sports shows on their TV sets."
"2392","rn537625489","Reviewed November 1, 2017 "," Patong","rosco's restaurant & sports bar","Love the food here. The servers are really hard working and funny. All the sport is shown which can make for lively conversation"
"2393","rn536353938","Reviewed October 27, 2017 "," Patong","rosco's restaurant & sports bar","We spent 4 out of our 6 nights in the bar. Great food and the staff are really friendly. We had the English breakfast, Thai food and also the steak and all were very good. Dave the owner gave us some good advice as well...More"
"2394","rn536107095","Reviewed October 26, 2017 "," Patong","rosco's restaurant & sports bar","We were in Phuket for 8 out of our 10 days and I think we spent time in this bar on most of them 8 days! Great staff, enjoyed Sawford Press cider and lovely home cooked food. They have many TV screens and show pretty...More"
"2395","rn534883764","Reviewed October 21, 2017 "," Patong","rosco's restaurant & sports bar","The food here is good which is the only reason why we went back again, however the service is poor. Staff barely look at you when they take your order and only pay attention to large groups of males. Food always comes out at different...More"
"2396","rn532509785","Reviewed October 12, 2017 "," Patong","rosco's restaurant & sports bar","Visited this little gem on our second night, and became a regular for us. Thai food is excellent and plentiful. Tried a fair few of the cocktails over a number of nights, can recommend all of them, my personal fave was their Long Island Iced...More"
"2397","rn531601079","Reviewed October 10, 2017 "," Patong","rosco's restaurant & sports bar","Friends of ours who are regular visitors to Patong recommended Rosco's to us and they didn't lead us astray.
It's not much to look at but if you dismiss it and keep walking past you'll be making a mistake.
The staff were friendly and treated...More"
"2398","rn528732699","Reviewed October 1, 2017 "," Patong","rosco's restaurant & sports bar","Noticed the Spurs v Huddersfield game was coming on decided to pop in and watch,
Service top notch,food to die for,drinks to live for,nice to watch the footy and watch
the hectic life of patong roll by,decent mojitos to DEFINATELY worth a look"
"2399","rn525968096","Reviewed September 20, 2017 "," Patong","rosco's restaurant & sports bar","Found Roscos opposite our hotel on a vet hot night and not being bothered to walk anywhere for tea and what a find!
Great bar with plenty of sports on (happy husband), superb Thai and European food (I haven't had a cottage pie as tasty...More"
"2400","rn523915605","Reviewed September 12, 2017 "," Patong","rosco's restaurant & sports bar","Very friendly, great food , great sport coverage. I visit most days when in patong. You will love the food even good steak"
"2401","rn520946734","Reviewed September 3, 2017 "," Patong","rosco's restaurant & sports bar","The restaurant is very eclectic and a bit small. I ordered a single cheeseburger, a side of ranch, the onion ring/french fry side and water. My total was $14. It was a warm day, so we opted to sit outside. About 10 minutes later, my...More"
"2402","rn516916329","Reviewed August 23, 2017 "," Patong","rosco's restaurant & sports bar","Stumbled upon this bar, when needing a toilet one evening. We stayed for drinks and found ourselves returning regularly during our twelve night stay. All the meals are excellent and the fried chicken is to die for!! And you can get Aussie pies, mushy peas...More"
"2403","rn515203754","Reviewed August 19, 2017 "," Patong","rosco's restaurant & sports bar","Great bar and also has both great Western & Thai meals and all very reasonably priced. Dave the owner is always on hand to manage the live sports on plenty of TV's in the bar great prices on beer & liquors and the customer service...More"
"2404","rn512582220","Reviewed August 14, 2017 "," Patong","rosco's restaurant & sports bar","The original plan was to stop at Rosco's for a snack and a beverage, then head to Jungceylon Shopping Centre for some shopping. Well, THAT didn't happen. By the time we sat down, had our 1st drink and ordered some Chicken Wings - it was...More"
"2405","rn510799852","Reviewed August 9, 2017 "," Patong","rosco's restaurant & sports bar","Great little bar for watching live sport from around the world including Aussie sports. Beer cheaper than Bangla Rd and an excellent selection of Thai and Western food with good portion size. Friendly staff make you feel welcome. Also has free Wi-Fi and a pool...More"
"2406","rn503898926","Reviewed July 20, 2017 "," Patong","rosco's restaurant & sports bar","This was a great spot to eat for us as I always choose Thai and my partner always has Western food. It was all reasonably priced and I can really recommend the Penang curry! Cold beer and free wifi on offer so thats always a...More"
"2407","rn500132100","Reviewed July 9, 2017 "," Patong","rosco's restaurant & sports bar","Ordered some wings and the cordon blue chicken with chicken burgers for the kids
good food and nice place was close by to our hotel so walked in the rain for a quick lunch"
"2408","rn495759508","Reviewed June 24, 2017 "," Patong","rosco's restaurant & sports bar","This place does good Thai food, great satay sticks and Pad Thai. Good Western food choices too if you are feeling homesick.
They have all the NRL, AFL & soccer on with a schedule on the wall in local Thai time.
The staff are friendly...More"
"2409","rn495010348","Reviewed June 21, 2017 "," Patong","rosco's restaurant & sports bar","Very tired decor, looks like the 80's was last time it was renovated. Typical of the old days in Patong, there are so many more sophisticated bars to go and watch sporting events that are clean and newMore"
"2410","rn491883987","Reviewed June 10, 2017 "," Patong","rosco's restaurant & sports bar","great service, Aussie sports tv, and the food is really nice. I liked the relaxing atmosphere here with no one pushing you"
"2411","rn491859807","Reviewed June 9, 2017 "," Patong","rosco's restaurant & sports bar","Thank god for Rosco's in the madness of Patong!
Spent the day here watching Sport and having a few drinks. Great Chicken Parma and Cottage Pie.
Staff very friendly and drinks good value.
Here's a hint - ring that bell !!!"
"2412","rn490957107","Reviewed June 6, 2017 "," Patong","rosco's restaurant & sports bar","This Bar has many TVs for you to watch your favorite sport on, I watched my favorite team with a few cold ones and some lovely chicken sticks with rice they also have food that,s not Thai so a bit of variety."
"2413","rn482506826","Reviewed May 7, 2017 "," Patong","rosco's restaurant & sports bar","If you miss a little taste of Oz food this is a great place,close to Bangal road a quaint, open air restaurant bar complete with pies, steaks and schnitzels and beer, great for the kids who did not enjoy Thai food, but, they also do...More"
